	avail_bikes	timestamp
344	20	2016-01-16 16:00:00
133	21	2016-01-16 17:00:00
425	21	2016-01-16 18:00:00
253	23	2016-01-16 19:00:00
336	25	2016-01-16 20:00:00
128	33	2016-01-16 21:00:00
505	31	2016-01-16 22:00:00
100	30	2016-01-16 23:00:00
539	30	2016-01-17 00:00:00
216	33	2016-01-17 01:00:00
511	31	2016-01-17 02:00:00
204	30	2016-01-17 03:00:00
424	30	2016-01-17 04:00:00
318	30	2016-01-17 05:00:00
647	30	2016-01-17 06:00:00
96	30	2016-01-17 07:00:00
646	27	2016-01-17 08:00:00
103	26	2016-01-17 09:00:00
540	25	2016-01-17 10:00:00
323	24	2016-01-17 11:00:00
97	24	2016-01-17 12:00:00
634	25	2016-01-17 13:00:00
61	23	2016-01-17 14:00:00
458	21	2016-01-17 15:00:00
64	22	2016-01-17 16:00:00
666	24	2016-01-17 17:00:00
9	25	2016-01-17 18:00:00
523	27	2016-01-17 19:00:00
289	28	2016-01-17 20:00:00
502	32	2016-01-17 21:00:00
71	32	2016-01-17 22:00:00
655	34	2016-01-17 23:00:00
55	34	2016-01-18 00:00:00
531	34	2016-01-18 01:00:00
284	33	2016-01-18 02:00:00
637	32	2016-01-18 03:00:00
275	32	2016-01-18 04:00:00
604	32	2016-01-18 05:00:00
57	31	2016-01-18 06:00:00
411	30	2016-01-18 07:00:00
282	29	2016-01-18 08:00:00
643	31	2016-01-18 09:00:00
63	28	2016-01-18 10:00:00
422	30	2016-01-18 11:00:00
594	29	2016-01-18 12:00:00
92	28	2016-01-18 13:00:00
661	27	2016-01-18 14:00:00
13	30	2016-01-18 15:00:00
345	33	2016-01-18 16:00:00
217	34	2016-01-18 17:00:00
607	31	2016-01-18 18:00:00
209	37	2016-01-18 19:00:00
352	37	2016-01-18 20:00:00
292	37	2016-01-18 21:00:00
532	34	2016-01-18 22:00:00
214	32	2016-01-18 23:00:00
541	32	2016-01-19 00:00:00
29	32	2016-01-19 01:00:00
356	32	2016-01-19 02:00:00
146	32	2016-01-19 03:00:00
359	32	2016-01-19 04:00:00
135	32	2016-01-19 05:00:00
466	32	2016-01-19 06:00:00
255	29	2016-01-19 07:00:00
468	23	2016-01-19 08:00:00
247	19	2016-01-19 09:00:00
581	19	2016-01-19 10:00:00
30	20	2016-01-19 11:00:00
95	20	2016-01-19 12:00:00
561	24	2016-01-19 13:00:00
278	24	2016-01-19 14:00:00
448	23	2016-01-19 15:00:00
157	22	2016-01-19 16:00:00
512	22	2016-01-19 17:00:00
130	25	2016-01-19 18:00:00
387	30	2016-01-19 19:00:00
151	36	2016-01-19 20:00:00
